cluster,sessions,duration,total_data_volume
0,1.0,60782.0,302111467.0
3,1.0,110458.0,869215800.0
0,1.0,86399.0,406569823.0
0,1.0,86399.0,417288763.0
2,1.0,206696.0,480440841.0
1,3.0,322912.25,1201655315.0
0,1.0,37891.0,376592976.0
1,2.0,316393.0,724076481.0
3,1.0,86399.0,866663512.0
1,2.0,305451.0,1046232527.0
0,1.0,35669.0,247573255.0
3,1.0,86399.0,669166195.0
0,1.0,17575.0,247346077.0
0,1.0,86399.0,335381487.0
3,1.0,13156.0,546581158.0
1,2.0,81960.0,1112830012.0
2,1.0,161396.0,550513801.0
2,1.0,169469.0,533762534.0
1,3.0,297087.0,884548249.0
1,2.0,163807.0,306922363.0
2,1.0,189634.0,651259049.0
1,2.0,308598.0,849256329.0
1,2.0,58546.0,849725903.0
1,2.0,240960.0,717057035.0
1,2.0,94224.0,1604235968.625
3,1.0,35117.0,821100388.0
0,1.0,86400.0,562494663.0
0,1.0,52941.0,428033352.0
0,1.0,83244.0,485691589.0
1,2.0,106728.0,1061729083.0
2,1.0,172747.0,913448210.0
3,1.0,25189.0,596738190.0
0,1.0,114899.0,123546073.0
0,1.0,86406.0,469710183.0
2,1.0,157784.0,302110304.0
1,2.0,276808.0,826304544.0
3,1.0,75139.0,678048560.0
2,1.0,145442.0,864401851.0
0,1.0,51056.0,350786239.0
2,1.0,134788.0,680924354.0
3,1.0,95570.0,730331887.0
1,2.0,253304.0,766669040.0
3,1.0,85694.0,755571521.0
0,1.0,129153.0,516274483.0
2,1.0,182732.0,826983268.0
0,1.0,85126.0,567195268.0
2,1.0,245071.0,819668718.0
3,1.0,108090.0,819809444.0
0,1.0,33487.0,483481187.0
0,1.0,12739.0,397767147.0
2,1.0,181966.0,335614695.0
0,1.0,86399.0,148808171.0
0,1.0,38880.0,61831810.0
0,1.0,85799.0,370618836.0
0,1.0,149456.0,147768516.0
3,1.0,94122.0,713101414.0
2,1.0,162538.0,419743029.0
1,3.5,322912.25,1604235968.625
2,1.0,165640.0,329579266.0
1,2.0,96110.0,1515219555.0
0,1.0,29290.0,459928399.0
2,1.0,245071.0,420472990.0
1,2.0,267210.0,496537573.0
0,1.0,86399.0,383941136.0
1,2.0,172798.0,547604119.0
0,1.0,63855.0,490469728.0
1,2.0,90954.0,1280716560.0
1,2.0,227327.0,1198705797.0
0,1.0,96738.0,114454819.0
3,1.0,73583.0,592090642.0
3,1.0,86399.0,718025946.0
1,2.0,57051.0,1079955173.0
1,2.0,322912.25,949142701.0
1,2.0,235574.0,555959438.0
1,2.0,49605.0,1542812999.0
0,1.0,133990.0,313534696.0
3,1.0,104576.0,835354373.0
1,3.5,311621.0,1413302682.0
1,2.0,322912.25,799051296.0
0,1.0,144837.0,141615417.0
3,1.0,54718.0,546026476.0
1,3.0,260204.0,1604235968.625
0,1.0,28881.0,451569454.0
2,1.0,185827.0,775200210.0
0,1.0,58567.0,381175528.0
0,1.0,148371.0,148019852.0
0,1.0,29216.0,288991378.0
2,1.0,177732.0,186639502.0
3,1.0,134982.0,891342381.0
1,2.0,137102.0,1356307694.0
0,1.0,98242.0,127653537.0
3,1.0,94004.0,657034796.0
1,2.0,241092.0,1096815193.0
0,1.0,108478.0,331451469.0
0,1.0,86399.0,431263866.0
3,1.0,29073.0,613360381.0
1,2.0,65669.0,1331227785.0
2,1.0,159142.0,209363771.0
0,1.0,86399.0,475667663.0
1,2.0,34185.0,911025124.0
1,3.5,322912.25,1604235968.625
2,1.0,133042.0,656766046.0
3,1.0,102457.0,791142044.0
0,1.0,119710.0,501236436.0
3,1.0,86399.0,859411373.0
0,1.0,86399.0,100844703.0
2,1.0,178795.0,227570810.0
3,1.0,86399.0,802062060.0
2,1.0,206610.0,343230544.0
1,3.0,322912.25,542935647.0
0,1.0,39262.0,67633592.0
0,1.0,138591.0,228586926.0
2,1.0,158477.0,691741181.0
2,1.0,133354.0,576619393.0
2,1.0,142889.0,702393761.0
2,1.0,171772.0,544933815.0
3,1.0,28203.0,732624205.0
0,1.0,86399.0,332243526.0
0,1.0,47044.0,233679765.0
3,1.0,86399.0,819661894.0
0,1.0,15055.0,187968609.0
1,2.0,132867.0,1006924352.0
2,1.0,185980.0,539260420.0
1,3.0,100442.0,976211171.0
1,2.0,172798.0,1329122597.0
0,1.0,86399.0,265163811.0
3,1.0,86399.0,828629073.0
0,1.0,42131.0,451119680.0
1,3.5,322912.25,1139066845.0
0,1.0,87677.0,257479962.0
0,1.0,127845.0,377993384.0
1,2.0,36488.0,1038548100.0
0,1.0,86399.0,269409654.0
2,1.0,162827.0,281778931.0
0,1.0,86399.0,302691232.0
3,1.0,14037.0,731765856.0
1,2.0,218595.0,1163289363.0
1,2.0,266667.0,534586766.0
2,1.0,164262.0,273137817.0
1,2.0,124893.0,810113779.0
2,1.0,236404.0,661244930.0
3,1.0,80395.0,862257171.0
0,1.0,86399.0,109837336.0
1,3.0,234653.0,1604235968.625
2,1.0,163957.0,388267807.0
0,1.0,86399.0,113169897.0
0,1.0,21746.0,322504152.0
3,1.0,33410.0,528728169.0
1,3.5,322912.25,1604235968.625
3,1.0,43441.0,527828411.0
0,1.0,127099.0,417320246.0
0,1.0,86399.0,518666476.0
3,1.0,56744.0,798875753.0
3,1.0,86399.0,662082693.0
2,1.0,181696.0,869814279.0
1,2.0,322912.25,1266397062.0
1,2.0,27323.0,1404719552.0
3,1.0,80941.0,891295878.0
0,1.0,41882.0,457270628.0
3,1.0,86399.0,689914631.0
1,2.0,263654.0,256189363.0
2,1.0,179111.0,228985844.0
2,1.0,219885.0,818470190.0
1,2.0,166189.0,1446366960.0
0,1.0,19171.0,395979034.0
0,1.0,86399.0,499119475.0
0,1.0,86399.0,249475986.0
2,1.0,174408.0,553629279.0
2,1.0,148130.0,428494011.0
0,1.0,86399.0,379564104.0
3,1.0,47126.0,886732073.0
1,3.0,191303.0,1604235968.625
0,1.0,91062.0,104133389.0
3,1.0,15692.0,817815937.0
3,1.0,86374.0,879674894.0
1,3.0,283094.0,1604235968.625
2,1.0,214700.0,549181133.0
0,1.0,86019.0,85171639.0
2,1.0,153747.0,853589893.0
3,1.0,39546.0,739288434.0
1,2.0,173014.0,1604235968.625
3,1.0,94764.0,602065735.0
3,1.0,86400.0,571874345.0
0,1.0,92431.0,66725012.0
3,1.0,82018.0,610270471.0
0,1.0,86383.0,470574655.0
0,1.0,112514.0,529914852.0
1,2.0,322912.25,1065200355.0
0,1.0,93134.0,428119257.0
3,1.0,24144.0,886679453.0
0,1.0,118732.0,234995031.0
0,1.0,86399.0,78476524.0
1,2.0,322912.25,1291491158.0
3,1.0,50917.0,722063313.0
0,1.0,129419.0,109927126.0
2,1.0,217154.0,403973719.0
1,2.0,285699.0,1200033358.0
2,2.0,322912.25,182046317.0
2,1.0,214444.0,887415773.0
0,1.0,12927.0,254020962.0
3,1.0,89738.0,834408465.0
1,3.5,322912.25,1604235968.625
3,1.0,28127.0,640703399.0
2,1.0,245071.0,469264502.0
3,1.0,21483.0,793070153.0
0,1.0,86399.0,456346917.0
1,3.5,322912.25,1604235968.625
0,1.0,86399.0,376696494.0
0,1.0,76920.0,424415298.0
3,1.0,117968.0,805081411.0
1,2.0,151550.0,506578101.0
2,1.0,209961.0,181751508.0
0,1.0,86399.0,436618472.0
0,1.0,136880.0,56285748.0
0,1.0,86399.0,184185095.0
1,2.0,256015.0,677966185.0
0,1.0,54913.0,197271787.0
1,2.0,322912.25,645356544.0
2,1.0,130144.0,560797569.0
0,1.0,145278.0,205692788.0
2,1.0,162759.0,338851502.0
0,1.0,105083.0,166479532.0
2,1.0,245071.0,360305245.0
1,3.0,234574.0,1604235968.625
1,2.0,268696.0,1488056625.0
3,1.0,12649.0,677064863.0
1,2.0,322912.25,1383033501.0
1,3.0,322912.25,636816483.0
1,2.0,97307.0,1584437662.0
1,3.0,322912.25,1480868162.0
2,1.0,186690.0,839362905.0
1,3.5,183748.0,1604235968.625
1,2.0,85022.0,921902240.0
0,1.0,15330.0,330008937.0
0,1.0,101345.0,446734020.0
1,2.0,147328.0,787655457.0
2,1.0,245071.0,779850338.0
0,1.0,57080.0,209772057.0
3,1.0,29202.0,655781779.0
3,1.0,107527.0,602088450.0
0,1.0,103648.0,404943002.0
3,1.0,130103.0,814853308.0
3,1.0,30846.0,544971202.0
2,1.0,163869.0,807470873.0
3,1.0,90445.0,799145494.0
0,1.0,15259.0,147103182.0
2,1.0,132701.0,648351798.0
1,3.0,259198.0,1162669473.0
1,2.0,184424.0,395179988.0
0,1.0,86399.0,195992169.0
0,1.0,97144.0,121532775.0
3,1.0,55845.0,830345551.0
2,1.0,236941.0,833829780.0
0,1.0,38001.0,427150950.0
3,1.0,105677.0,830524817.0
3,1.0,12229.0,766486520.0
3,1.0,10217.0,615948792.0
0,1.0,47821.0,188100943.0
1,2.0,102712.0,1602447949.0
3,1.0,125485.0,695488799.0
2,1.0,152338.0,603432054.0
3,1.0,15121.0,681971681.0
1,2.0,208656.0,1108817158.0
2,1.0,239049.0,260109717.0
3,1.0,43220.0,739451567.0
3,1.0,86399.0,582811293.0
0,1.0,101811.0,416490049.0
3,1.0,86399.0,732920455.0
3,1.0,55755.0,929412445.0
1,2.0,135573.0,1191466896.0
0,1.0,83927.0,218100991.0
0,1.0,156043.0,129473143.0
0,1.0,116778.0,243054379.0
1,2.0,180043.0,1391838592.0
1,2.0,89036.0,1384528926.0
3,1.0,142960.0,915387579.0
0,1.0,34396.0,133887725.0
0,1.0,119646.0,190034562.0
1,2.0,200327.0,800046276.0
3,1.0,19620.0,550595070.0
1,3.0,236991.0,952671570.0
2,1.0,162068.0,472946818.0
2,1.0,177126.0,353570308.0
1,2.0,85293.0,1364614456.0
2,1.0,245071.0,843565573.0
3,1.0,86399.0,882028424.0
2,1.0,179524.0,697362073.0
0,1.0,87298.0,87871742.0
1,3.5,322912.25,1375849254.0
3,1.0,94311.0,768616067.0
0,1.0,86399.0,138125188.0
0,1.0,59105.0,354086795.0
0,1.0,91537.0,265016101.0
0,1.0,99964.0,239486039.0
1,2.0,127218.0,1540624596.0
1,2.0,172798.0,899840628.0
2,1.0,180835.0,122459272.0
0,1.0,32023.0,235157864.0
0,1.0,43435.0,75852988.0
0,1.0,88511.0,165877726.0
3,1.0,96530.0,830768296.0
2,1.0,245071.0,188719658.0
0,1.0,86399.0,240363383.0
1,3.5,322912.25,1604235968.625
1,2.0,172798.0,650907604.0
3,1.0,90395.0,607199585.0
3,1.0,126122.0,685793852.0
0,1.0,86399.0,518307802.0
3,1.0,34582.0,642608559.0
2,1.0,145771.0,588611930.0
2,1.0,176065.0,270544624.0
3,1.0,86399.0,758091032.0
3,1.0,92734.0,848207347.0
0,1.0,86399.0,167739861.0
2,1.0,179896.0,259583817.0
0,1.0,79019.0,148756168.0
0,1.0,34785.0,310287611.0
3,1.0,39979.0,674690631.0
1,3.5,322912.25,1604235968.625
3,1.0,121203.0,618338544.0
3,1.0,43904.0,807051993.0
0,1.0,86400.0,429944909.0
1,2.0,322912.25,1042930815.0
0,1.0,21253.0,133226650.0
0,1.0,23509.0,334214172.0
2,1.0,174171.0,79861195.0
0,1.0,131152.0,299859051.0
3,1.0,90612.0,809228611.0
0,1.0,86399.0,424974847.0
3,1.0,34888.0,755499940.0
1,2.0,174942.0,1135905295.0
1,2.0,145072.0,1080326934.0
2,1.0,245071.0,521006006.0
3,1.0,70045.0,862080310.0
1,2.0,310286.0,733093075.0
0,1.0,77717.0,489712143.0
1,2.0,158687.0,789060176.0
0,1.0,100538.0,342555811.0
1,2.0,68140.0,991438936.0
1,2.0,215827.0,631259802.0
1,3.0,322912.25,1511243188.0
0,1.0,130835.0,437318005.0
2,1.0,151109.0,591485371.0
3,1.0,126694.0,818497874.0
1,2.0,84996.0,1170529430.0
1,2.0,172798.0,924103207.0
0,1.0,86149.0,220216378.0
3,1.0,86400.0,591974188.0
2,1.0,175278.0,448259090.0
3,1.0,86399.0,775257226.0
2,1.0,168029.0,765001823.0
3,1.0,21023.0,781716803.0
1,3.5,322912.25,1604235968.625
3,1.0,136333.0,941648630.0
0,1.0,86400.0,141222950.0
0,1.0,160152.0,157278665.0
1,2.0,201516.0,476218014.0
1,2.0,104291.0,1008451349.0
3,1.0,86400.0,639353136.0
0,1.0,25311.0,231127545.0
0,1.0,17701.0,70451858.0
3,1.0,99798.0,717755981.0
0,1.0,86400.0,536637499.0
3,1.0,8431.0,705768997.0
1,2.0,204203.0,329223107.0
3,1.0,88812.0,767781815.0
0,1.0,15622.0,208494859.0
1,3.0,217155.0,938327244.0
1,3.5,322912.25,1604235968.625
3,1.0,22957.0,653468219.0
0,1.0,20335.0,261420866.0
3,1.0,95914.0,791240958.0
0,1.0,86398.0,137052242.0
3,1.0,107584.0,848670450.0
1,2.0,173031.0,367788953.0
1,2.0,172799.0,1018805925.0
0,1.0,86400.0,443917304.0
2,1.0,189089.0,347191611.0
1,3.5,111093.0,1604235968.625
0,1.0,40155.0,151984228.0
1,2.0,203009.0,938219664.0
0,1.0,89560.0,390838446.0
1,3.5,322912.25,1604235968.625
0,1.0,126242.0,554395056.0
0,1.0,15176.0,433579194.0
0,1.0,86118.0,503877754.0
0,1.0,86400.0,445223111.0
3,1.0,38565.0,609037722.0
0,1.0,86894.0,202379097.0
3,1.0,139655.0,859515036.0
1,2.0,322912.25,1347308157.0
0,1.0,39045.0,485482241.0
3,1.0,94800.0,641924652.0
3,1.0,40191.0,679369853.0
3,1.0,86400.0,782019804.0
3,1.0,97590.0,698616492.0
0,1.0,22859.0,176100225.0
1,2.0,172791.0,1009957254.0
0,1.0,86396.0,146185644.0
0,1.0,129816.0,505724113.0
0,1.0,86404.0,367470903.0
0,1.0,36799.0,197263630.0
2,1.0,244733.0,603345485.0
2,1.0,153754.0,361330442.0
0,1.0,86399.0,407499284.0
1,2.0,117575.0,615682500.0
1,2.0,43421.0,1166015266.0
1,3.0,259197.0,1474945295.0
0,1.0,116441.0,188883429.0
0,1.0,60275.0,499322151.0
3,1.0,102984.0,790483516.0
1,2.0,221372.0,1134401402.0
2,1.0,245071.0,467007254.0
0,1.0,98303.0,189753967.0
1,2.0,185647.0,598529993.0
3,1.0,129830.0,886645385.0
1,2.0,172798.0,1169863156.0
2,1.0,161774.0,157775910.0
0,1.0,93598.0,212364586.0
1,3.5,255816.0,1604235968.625
0,1.0,86400.0,343690289.0
0,1.0,84552.0,545192134.0
0,1.0,81749.0,269960907.0
2,1.0,212722.0,418544980.0
1,2.0,240364.0,1332714254.0
0,1.0,133043.0,228105662.0
1,2.0,259168.0,927844640.0
1,2.0,70909.0,999263458.0
0,1.0,148781.0,102998308.0
1,3.0,259197.0,1604235968.625
3,1.0,34379.0,583528696.0
1,2.0,112085.0,951889046.0
3,1.0,86399.0,602763787.0
1,2.0,177331.0,1517487005.0
0,1.0,120154.0,152776365.0
3,1.0,18841.0,762108580.0
1,3.5,322912.25,1604235968.625
1,2.0,321584.0,674267336.0
1,2.0,170230.0,819978225.0
1,2.0,172798.0,995450625.0
0,1.0,86399.0,360474350.0
1,3.5,322912.25,1604235968.625
2,1.0,175503.0,361547822.0
3,1.0,86399.0,919123040.0
2,1.0,179711.0,622182212.0
0,1.0,99761.0,80437588.0
1,3.5,322912.25,1604235968.625
0,1.0,99102.0,351062352.0
0,1.0,34161.0,451589140.0
1,2.0,97595.0,882919262.0
1,3.0,322912.25,1168600569.0
3,1.0,91831.0,783755794.0
0,1.0,86400.0,423636898.0
1,2.0,111456.0,904138050.0
0,1.0,124004.0,526291847.0
3,1.0,77297.0,757171388.0
3,1.0,14267.0,716353781.0
2,1.0,176070.0,136459506.0
3,1.0,63084.0,728334163.0
1,3.0,259198.0,1604235968.625
3,1.0,33776.0,610523309.0
1,3.5,322912.25,1550839642.0
1,2.0,67782.0,628640014.0
0,1.0,100829.0,485273987.0
1,2.0,41906.0,897002513.0
3,1.0,77675.0,757092662.0
1,2.0,77497.0,1265069732.0
0,1.0,86399.0,289476084.0
2,1.0,156480.0,247696361.0
0,1.0,48674.0,157555784.0
0,1.0,20458.0,135634916.0
0,1.0,132216.0,147042884.0
0,1.0,102178.0,449041574.0
0,1.0,88093.0,558424290.0
2,1.0,186081.0,759077156.0
1,2.0,322912.25,425702573.0
1,2.0,98861.0,1091642030.0
1,2.0,242375.0,1180935273.0
3,1.0,51628.0,738950258.0
0,1.0,25761.0,233108956.0
3,1.0,69829.0,869125648.0
0,1.0,86343.0,533846401.0
2,1.0,141927.0,855117877.0
1,3.5,322912.25,1135571918.0
3,1.0,56144.0,797020911.0
0,2.0,113729.0,267488189.0
3,1.0,81913.0,706471890.0
0,1.0,86399.0,523124575.0
1,3.5,322912.25,1604235968.625
2,1.0,146058.0,736593989.0
1,2.0,172798.0,1199826947.0
0,2.0,96071.0,281115939.0
0,1.0,143690.0,135031925.0
2,1.0,245071.0,785530640.0
2,1.0,176130.0,596102890.0
3,1.0,86399.0,772236949.0
3,1.0,89411.0,915299440.0
0,1.0,86399.0,179494505.0
1,2.0,172799.0,1266340552.0
2,1.0,163965.0,373302902.0
3,1.0,14175.0,675560298.0
0,1.0,88607.0,132745785.0
0,1.0,86400.0,441108213.0
0,1.0,86399.0,388471916.0
1,2.0,175924.0,878828750.0
0,1.0,135482.0,94936385.0
3,1.0,18713.0,631909976.0
1,2.0,172799.0,1137753850.0
0,1.0,13790.0,419581089.0
3,1.0,63762.0,588184372.0
1,2.0,56108.0,679879008.0
2,1.0,143274.0,558244164.0
3,1.0,87706.0,896851527.0
3,1.0,28370.0,832274499.0
0,1.0,48081.0,319488163.0
0,1.0,149333.0,85559778.0
0,1.0,122345.0,211013814.0
3,1.0,37062.0,617554306.0
2,1.0,172043.0,333809219.0
0,1.0,79707.0,532572521.0
0,1.0,31080.0,209465905.0
1,2.0,97315.0,388907700.0
0,1.0,96665.0,237969419.0
0,1.0,119847.0,562442105.0
1,2.0,291967.0,1604235968.625
0,1.0,116785.0,125133033.0
0,1.0,46646.0,481215427.0
1,2.0,96458.0,578908095.0
3,1.0,15781.0,487405680.0
1,2.0,59857.0,631789116.0
0,1.0,102753.0,349385632.0
0,1.0,16186.0,65115099.0
1,3.0,322912.25,1122941713.0
0,1.0,116989.0,189490976.0
2,1.0,147236.0,361790389.0
2,1.0,211728.0,651825563.0
0,1.0,66104.0,458287486.0
3,1.0,130495.0,745573444.0
2,1.0,213441.0,431137911.0
1,2.0,153053.0,1136198816.0
0,1.0,125442.0,493468536.0
2,1.0,166277.0,733664934.0
0,1.0,120684.0,563236620.0
0,1.0,86399.0,367751992.0
0,1.0,45174.0,411582387.0
0,1.0,158721.0,181052202.0
1,2.0,85236.0,495201083.0
3,1.0,115498.0,743759262.0
1,2.0,104597.0,818360117.0
2,1.0,214868.0,115095256.0
3,1.0,93772.0,706436704.0
3,1.0,86400.0,757838289.0
1,2.0,133746.0,708069852.0
0,1.0,86399.0,334725976.0
0,1.0,91059.0,373959618.0
2,1.0,184067.0,594928921.0
0,1.0,86399.0,291197413.0
1,2.0,274227.0,1105401314.0
3,1.0,21773.0,908284102.0
3,1.0,43543.0,719236091.0
3,1.0,19806.0,661412102.0
3,1.0,86399.0,730274392.0
3,1.0,86399.0,895032639.0
3,1.0,86400.0,819494640.0
2,1.0,177608.0,71829438.0
3,1.0,86399.0,636764640.0
1,2.0,44229.0,1437310220.0
2,1.0,162366.0,199985262.0
1,2.0,53567.0,1604235968.625
0,1.0,20320.0,452525310.0
0,1.0,104113.0,157593956.0
1,2.0,68505.0,1310731579.0
0,1.0,99854.0,84669853.0
2,1.0,245071.0,799325783.0
1,2.0,172798.0,1151944053.0
0,1.0,97765.0,90951200.0
1,2.0,196144.0,1604235968.625
1,2.0,143154.0,837603024.0
2,1.0,245071.0,553077292.0
0,1.0,116408.0,516964007.0
2,1.0,245071.0,220988458.0
2,1.0,189127.0,283452990.0
3,1.0,44434.0,603744789.0
1,3.0,322912.25,1604235968.625
3,1.0,95428.0,792719598.0
3,1.0,103223.0,665844962.0
3,1.0,129866.0,733460100.0
1,3.5,322912.25,1604235968.625
2,1.0,245071.0,295432509.0
1,2.0,322912.25,797946849.0
2,1.0,227852.0,128773348.0
1,2.0,87035.0,659305832.0
2,1.0,187476.0,295830245.0
3,1.0,95284.0,686427801.0
0,1.0,89229.0,566041682.0
0,1.0,88741.0,178896999.0
1,2.0,172799.0,423122916.0
0,1.0,86399.0,313804591.0
0,1.0,86399.0,466697444.0
1,2.0,236472.0,1034594390.0
0,1.0,86399.0,549066935.0
1,2.0,172798.0,1103851639.0
0,1.0,86293.0,237533848.0
3,1.0,46997.0,816497881.0
1,2.0,322912.25,835921303.0
2,1.0,190603.0,623525728.0
3,1.0,32225.0,872715363.0
3,1.0,45267.0,682789676.0
2,1.0,134350.0,667558727.0
0,1.0,101569.0,262953614.0
0,1.0,78171.0,133856117.0
1,3.5,322912.25,1604235968.625
1,3.0,322912.25,1467571418.0
1,2.0,172798.0,659359958.0
3,1.0,86400.0,624019338.0
0,1.0,39301.0,312825658.0
0,1.0,103281.0,533247397.0
1,2.0,172798.0,1250136142.0
0,1.0,154758.0,114227728.0
3,1.0,45930.0,839100501.0
1,2.0,55932.0,916608842.0
3,1.0,105102.0,767282003.0
1,2.0,310585.0,1121199992.0
0,1.0,22439.0,99307957.0
3,1.0,29762.0,853255653.0
3,1.0,100079.0,825521714.0
3,1.0,24603.0,525574473.0
2,1.0,245071.0,258203708.0
1,3.0,259197.0,1295593342.0
3,1.0,86399.0,645868098.0
3,1.0,105993.0,765940326.0
0,1.0,22783.0,101856592.0
1,2.0,81697.0,671357042.0
1,3.5,322912.25,1604235968.625
1,2.0,163079.0,957631878.0
1,2.0,176689.0,1010751405.0
1,2.0,99094.0,1087420844.0
0,1.0,86346.0,475542423.0
2,1.0,169014.0,327619980.0
0,1.0,123506.0,242496295.0
1,2.0,167040.0,1246778399.0
2,1.0,153871.0,853895223.0
0,1.0,86400.0,260375759.0
0,1.0,26281.0,100471516.0
0,1.0,98804.0,343562235.0
2,1.0,181259.0,296880792.0
1,2.0,115594.0,1604235968.625
1,2.0,192772.0,1277123586.0
0,1.0,20201.0,381401468.0
3,1.0,86400.0,866765336.0
2,1.0,245071.0,740345803.0
0,1.0,86400.0,496561989.0
0,1.0,85847.0,467507115.0
0,1.0,159875.0,48281103.0
1,3.0,272623.0,1395463147.0
3,1.0,91987.0,758942890.0
3,1.0,18917.0,546472713.0
0,1.0,133369.0,479887337.0
1,2.0,277150.0,845847186.0
3,1.0,87522.0,623699868.0
1,3.5,322912.25,1604235968.625
3,1.0,45864.0,571024736.0
3,1.0,37904.0,759537619.0
2,1.0,225519.0,455495078.0
0,1.0,86582.0,518543854.0
1,3.5,322912.25,1604235968.625
1,2.0,240127.0,483828957.0
3,1.0,37798.0,619045132.0
0,1.0,86399.0,93162152.0
3,1.0,111476.0,610987491.0
0,1.0,129563.0,324609825.0
0,1.0,43389.0,506234177.0
1,2.0,226980.0,503059639.0
2,1.0,155125.0,419388619.0
1,2.0,190529.0,1090991386.0
0,1.0,10379.0,289138471.0
3,1.0,86399.0,597501543.0
3,1.0,75285.0,823692567.0
1,2.0,44692.0,564573094.0
1,2.0,179546.0,1099909116.0
0,1.0,20661.0,484578507.0
0,1.0,33929.0,439672311.0
3,1.0,23396.0,659725604.0
3,1.0,78170.0,769354719.0
3,1.0,86400.0,682992854.0
2,1.0,153292.0,727875052.0
2,1.0,151570.0,415047973.0
3,1.0,123056.0,917977307.0
0,1.0,107607.0,167126660.0
0,1.0,72938.0,141561232.0
0,1.0,86400.0,318293365.0
0,1.0,15505.0,194654499.0
1,2.0,200209.0,1075939012.0
1,2.0,70042.0,1191219739.0
0,1.0,96288.0,448676396.0
3,1.0,16257.0,594116451.0
1,2.0,89677.0,426100870.0
1,2.0,98289.0,574282940.0
3,1.0,86399.0,891963974.0
1,2.0,211651.0,1596133424.0
0,1.0,86399.0,95442550.0
3,1.0,78197.0,710878507.0
3,1.0,86400.0,830653749.0
0,1.0,22451.0,244766821.0
3,1.0,53681.0,542657292.0
2,1.0,171621.0,133962279.0
3,1.0,21631.0,545822109.0
3,1.0,86400.0,705247536.0
1,2.0,322912.25,1592062810.0
1,2.0,172799.0,478990419.0
0,1.0,149281.0,103351156.0
0,1.0,86400.0,556295950.0
3,1.0,29404.0,858930437.0
3,1.0,35081.0,787306094.0
1,2.0,72633.0,1117715892.0
3,1.0,51378.0,855721445.0
0,1.0,86399.0,267211369.0
1,2.0,220426.0,764425783.0
1,2.0,65977.0,1193533973.0
0,1.0,86400.0,550739804.0
0,1.0,20957.0,104108519.0
3,1.0,27703.0,626353647.0
0,1.0,86399.0,380226938.0
2,1.0,199266.0,347615280.0
0,1.0,59238.0,493881247.0
3,1.0,26797.0,547438907.0
2,1.0,183020.0,584476367.0
1,2.0,198665.0,1168556821.0
3,1.0,93031.0,630968455.0
1,3.5,322912.25,1604235968.625
0,1.0,116863.0,253650971.0
1,2.0,112174.0,1292621914.0
1,2.0,317288.0,780824878.0
1,2.0,150152.0,1488823619.0
0,1.0,25263.0,219256298.0
0,1.0,86400.0,227567515.0
0,1.0,150760.0,204344010.0
3,1.0,93362.0,888795162.0
3,1.0,12527.0,521311477.0
0,1.0,86436.0,481537148.0
0,1.0,123801.0,593089951.0
0,1.0,86399.0,171003971.0
0,1.0,122100.0,138131442.0
2,1.0,177879.0,498830406.0
1,2.0,322912.25,1512606605.0
2,1.0,245071.0,128305029.0
2,1.0,175909.0,294749937.0
1,2.0,54565.0,1422052366.0
0,1.0,48111.0,367153149.0
1,3.0,306570.0,1604235968.625
0,1.0,85800.0,99959014.0
2,1.0,157112.0,710941281.0
0,1.0,126228.0,373584369.0
3,1.0,25544.0,651277075.0
0,1.0,86400.0,429791493.0
1,2.0,199073.0,715884687.0
3,1.0,86399.0,715884592.0
1,2.0,171023.0,988392824.0
1,2.0,115565.0,1420133580.0
1,3.0,259197.0,1095384710.0
3,1.0,86400.0,862755258.0
2,1.0,143208.0,813057302.0
1,2.0,190015.0,1597771973.0
2,1.0,166783.0,799700308.0
1,2.0,72035.0,1010577633.0
3,1.0,83969.0,657605056.0
1,3.0,322912.25,1260287681.0
1,2.0,322912.25,726249108.0
3,1.0,31524.0,564418057.0
0,1.0,133240.0,262828107.0
2,1.0,156644.0,621674274.0
3,1.0,123303.0,645927441.0
1,2.0,322912.25,1430188244.0
3,1.0,89156.0,661038325.0
0,1.0,103096.0,161874819.0
1,3.0,322912.25,1006276092.0
3,1.0,111190.0,806689079.0
2,1.0,141068.0,553252184.0
1,3.0,314358.0,1302869024.0
3,1.0,86399.0,893631651.0
3,1.0,35917.0,648263504.0
1,2.0,71172.0,1226685228.0
0,1.0,69018.0,259159225.0
0,1.0,40041.0,289097755.0
3,1.0,22568.0,674407028.0
3,1.0,86215.0,808576567.0
0,1.0,133850.0,497914346.0
1,3.0,259198.0,1388569868.0
0,1.0,102258.0,424397961.0
0,1.0,86399.0,235760398.0
0,1.0,41411.0,200436829.0
0,1.0,29999.0,216311953.0
0,1.0,68616.0,167360459.0
0,1.0,86400.0,471871152.0
1,2.0,243438.0,1311712800.0
0,1.0,84796.0,567854510.0
0,1.0,86423.0,221095103.0
0,1.0,86399.0,140024546.0
1,2.0,156319.0,949430987.0
1,3.5,322912.25,1604235968.625
2,1.0,245071.0,282901665.0
1,2.0,212043.0,1159256120.0
0,1.0,86399.0,531350816.0
1,3.5,322912.25,1604235968.625
3,1.0,105166.0,775174365.0
0,1.0,29327.0,332643520.0
3,1.0,56669.0,592783163.0
1,2.0,169557.0,1207518493.0
2,1.0,143641.0,554932883.0
1,2.0,322912.25,369242030.0
0,1.0,86399.0,111243593.0
3,1.0,76000.0,719826462.0
3,1.0,87402.0,731607084.0
0,1.0,86399.0,278613608.0
